month,channel,total_revenue,total_orders,aov,total_spend,new_customers,existing_customers,new_customer_orders,existing_customer_orders,sessions,users,spend,impressions,clicks,returned_value,technology_spend,revenue_share,returns_value_dist,technology_spend_dist,net_revenue,roas,cac,conversion_rate,existing_revenue,new_revenue,year_month,ltv,net_revenue_calc,return_rate
2023-06-01,Paid Search,495000.0,3700.0,133.78,99000.0,2150.0,860.0,2170.0,1530.0,35000.0,31000.0,99000.0,1980000.0,39600.0,29000.0,17000.0,0.35096,10177.84,5966.32,484822.0,5.0,46.04651162790697,0.10571428571428572,204683.4,290302.6,2023-06,230.2325581395349,467822.16,0.02056129292929293
2023-06-01,Paid Social,250000.0,1850.0,135.14,66000.0,1171.0,469.0,1190.0,660.0,28000.0,24000.0,66000.0,1750000.0,35000.0,29000.0,17000.0,0.17726,5140.54,3013.42,244859.0,3.787878787878788,56.36208368915457,0.06607142857142857,89192.4,160816.59999999998,2023-06,213.4927412467976,227859.46,0.02056216
2023-07-01,Affiliate,72000.0,620.0,116.13,14400.0,339.0,113.0,350.0,270.0,3300.0,3000.0,14400.0,720000.0,3600.0,30000.0,17500.0,0.04969,1490.7,869.58,70509.0,5.0,42.47787610619469,0.18787878787878787,31355.1,40645.5,2023-07,212.38938053097345,53009.3,0.020704166666666666
2023-07-01,Direct,210000.0,1700.0,123.53,0.0,870.0,1305.0,880.0,820.0,16000.0,14000.0,0.0,0.0,0.0,30000.0,17500.0,0.14493,4347.9,2536.28,205652.0,,0.0,0.10625,101294.6,108706.4,2023-07,241.3793103448276,188152.1,0.020704285714285713
2023-07-01,Email,320000.0,2900.0,110.34,6000.0,1070.0,4280.0,1080.0,1820.0,25000.0,20000.0,6000.0,300000.0,30000.0,30000.0,17500.0,0.22084,6625.2,3864.7,313375.0,53.333333333333336,5.607476635514018,0.116,200818.80000000002,119167.2,2023-07,299.06542056074767,295874.8,0.02070375
2023-07-01,Organic Social,140000.0,1300.0,107.69,3000.0,440.0,1760.0,445.0,855.0,12000.0,10000.0,3000.0,150000.0,7500.0,30000.0,17500.0,0.09662,2898.6,1690.85,137101.0,46.666666666666664,6.818181818181818,0.10833333333333334,92074.95,47922.049999999996,2023-07,318.1818181818182,119601.4,0.020704285714285713
2023-07-01,Paid Search,510000.0,3800.0,134.21,102000.0,2200.0,880.0,2220.0,1580.0,36000.0,32000.0,102000.0,2040000.0,40800.0,30000.0,17500.0,0.35197,10559.1,6159.48,499441.0,5.0,46.36363636363637,0.10555555555555556,212051.80000000002,297946.2,2023-07,231.8181818181818,481940.9,0.020704117647058824
2023-07-01,Paid Social,260000.0,1900.0,136.84,68000.0,1200.0,480.0,1220.0,680.0,29000.0,25000.0,68000.0,1800000.0,36000.0,30000.0,17500.0,0.17945,5383.5,3140.38,254617.0,3.823529411764706,56.666666666666664,0.06551724137931035,93051.2,166944.80000000002,2023-07,216.66666666666666,237116.5,0.020705769230769232
2023-08-01,Affiliate,74000.0,640.0,115.63,14800.0,348.0,116.0,360.0,280.0,3400.0,3100.0,14800.0,740000.0,3700.0,31000.0,18000.0,0.0497,1540.7,894.6,72459.0,5.0,42.52873563218391,0.18823529411764706,32376.399999999998,41626.799999999996,2023-08,212.64367816091954,54459.3,0.02082027027027027
2023-08-01,Direct,215000.0,1750.0,122.86,0.0,890.0,1335.0,900.0,850.0,16500.0,14500.0,0.0,0.0,0.0,31000.0,18000.0,0.14636,4537.16,2634.48,210463.0,,0.0,0.10606060606060606,104431.0,110574.0,2023-08,241.57303370786516,192462.84,0.02110306976744186
2023-08-01,Email,330000.0,3000.0,110.0,6200.0,1090.0,4360.0,1100.0,1900.0,25500.0,20500.0,6200.0,310000.0,31000.0,31000.0,18000.0,0.22464,6963.84,4043.52,323036.0,53.225806451612904,5.6880733944954125,0.11764705882352941,209000.0,121000.0,2023-08,302.7522935779817,305036.16,0.021102545454545454
2023-08-01,Organic Social,145000.0,1350.0,107.41,3100.0,450.0,1800.0,455.0,895.0,12500.0,10500.0,3100.0,155000.0,7750.0,31000.0,18000.0,0.09871,3059.01,1776.78,141941.0,46.774193548387096,6.888888888888889,0.108,96131.95,48871.549999999996,2023-08,322.22222222222223,123940.98999999999,0.021096620689655173
2023-08-01,Paid Search,525000.0,3900.0,134.62,105000.0,2250.0,900.0,2270.0,1630.0,37000.0,33000.0,105000.0,2100000.0,42000.0,31000.0,18000.0,0.35739,11079.09,6433.02,513921.0,5.0,46.666666666666664,0.10540540540540541,219430.6,305587.4,2023-08,233.33333333333334,495920.91,0.02110302857142857
2023-08-01,Paid Social,270000.0,1950.0,138.46,70000.0,1230.0,490.0,1250.0,700.0,30000.0,26000.0,70000.0,1850000.0,37000.0,31000.0,18000.0,0.1838,5700.0,3308.4,264300.0,3.857142857142857,56.91056910569106,0.065,96922.0,173075.0,2023-08,219.5121951219512,246300.0,0.021111111111111112
2023-09-01,Affiliate,76000.0,660.0,115.15,15200.0,357.0,119.0,370.0,290.0,3500.0,3200.0,15200.0,760000.0,3800.0,32000.0,18500.0,0.04977,1592.64,920.73,74407.0,5.0,42.57703081232493,0.18857142857142858,33393.5,42605.5,2023-09,212.88515406162466,55907.36,0.020955789473684212
2023-09-01,Direct,220000.0,1800.0,122.22,0.0,910.0,1365.0,920.0,880.0,17000.0,15000.0,0.0,0.0,0.0,32000.0,18500.0,0.14404,4609.28,2664.74,215391.0,,0.0,0.10588235294117647,107553.6,112442.4,2023-09,241.75824175824175,196890.72,0.020951272727272725
2023-09-01,Email,340000.0,3100.0,109.68,6400.0,1110.0,4440.0,1120.0,1980.0,26000.0,21000.0,6400.0,320000.0,32000.0,32000.0,18500.0,0.22252,7120.64,4116.62,332879.0,53.125,5.7657657657657655,0.11923076923076924,217166.40000000002,122841.6,2023-09,306.3063063063063,314379.36,0.020943058823529412
2023-09-01,Organic Social,150000.0,1400.0,107.14,3200.0,460.0,1840.0,465.0,935.0,13000.0,11000.0,3200.0,160000.0,8000.0,32000.0,18500.0,0.09823,3143.36,1817.27,146857.0,46.875,6.956521739130435,0.1076923076923077,100175.9,49820.1,2023-09,326.0869565217391,128356.64000000001,0.020955733333333334
2023-09-01,Paid Search,540000.0,4000.0,135.0,108000.0,2300.0,920.0,2320.0,1680.0,38000.0,34000.0,108000.0,2160000.0,43200.0,32000.0,18500.0,0.35347,11311.04,6538.69,528689.0,5.0,46.95652173913044,0.10526315789473684,226800.0,313200.0,2023-09,234.7826086956522,510188.95999999996,0.020946370370370372
2023-09-01,Paid Social,280000.0,2000.0,140.0,72000.0,1260.0,500.0,1280.0,720.0,31000.0,27000.0,72000.0,1900000.0,38000.0,32000.0,18500.0,0.18328,5864.96,3390.68,274135.0,3.888888888888889,57.142857142857146,0.06451612903225806,100800.0,179200.0,2023-09,222.22222222222223,255635.03999999998,0.020946285714285716
2023-10-01,Affiliate,78000.0,680.0,114.71,15600.0,366.0,122.0,380.0,300.0,3600.0,3300.0,15600.0,780000.0,3900.0,33000.0,19000.0,0.04981,1643.73,946.39,76356.0,5.0,42.622950819672134,0.18888888888888888,34413.0,43589.799999999996,2023-10,213.11475409836066,57356.270000000004,0.021073461538461537
2023-10-01,Direct,225000.0,1850.0,121.62,0.0,930.0,1395.0,940.0,910.0,17500.0,15500.0,0.0,0.0,0.0,33000.0,19000.0,0.14368,4741.44,2730.0,220259.0,,0.0,0.10571428571428572,110674.2,114322.8,2023-10,241.93548387096774,201258.56,0.021073066666666664
2023-10-01,Email,350000.0,3200.0,109.38,6600.0,1130.0,4520.0,1140.0,2060.0,26500.0,21500.0,6600.0,330000.0,33000.0,33000.0,19000.0,0.22345,7373.85,4245.55,342626.0,53.03030303030303,5.84070796460177,0.12075471698113208,225322.8,124693.2,2023-10,309.7345132743363,323626.15,0.021068142857142858
2023-10-01,Organic Social,155000.0,1450.0,106.9,3300.0,470.0,1880.0,475.0,975.0,13500.0,11500.0,3300.0,165000.0,8250.0,33000.0,19000.0,0.09892,3264.36,1879.48,151736.0,46.96969696969697,7.0212765957446805,0.10740740740740741,104227.5,50777.5,2023-10,329.78723404255317,132735.64,0.021060387096774193
2023-10-01,Paid Search,555000.0,4100.0,135.37,111000.0,2350.0,940.0,2370.0,1730.0,39000.0,35000.0,111000.0,2220000.0,44400.0,33000.0,19000.0,0.35444,11696.52,6734.36,543303.0,5.0,47.234042553191486,0.10512820512820513,234190.1,320826.9,2023-10,236.17021276595744,524303.48,0.02107481081081081
2023-10-01,Paid Social,290000.0,2050.0,141.46,74000.0,1290.0,510.0,1310.0,740.0,32000.0,28000.0,74000.0,1950000.0,39000.0,33000.0,19000.0,0.1852,5911.68,3401.0,284088.0,3.918918918918919,57.36434108527132,0.0640625,104680.40000000001,185312.6,2023-10,224.80620155038758,265088.32,0.020385103448275863
2023-11-01,Affiliate,80000.0,700.0,114.29,16000.0,375.0,125.0,390.0,310.0,3700.0,3400.0,16000.0,800000.0,4000.0,34000.0,19500.0,0.04972,1690.48,969.54,78310.0,5.0,42.666666666666664,0.1891891891891892,35429.9,44573.100000000006,2023-11,213.33333333333334,58809.520000000004,0.021131
2023-11-01,Direct,230000.0,1900.0,121.05,0.0,950.0,1425.0,960.0,940.0,18000.0,16000.0,0.0,0.0,0.0,34000.0,19500.0,0.14298,4861.32,2788.11,225139.0,,0.0,0.10555555555555556,113787.0,116208.0,2023-11,242.10526315789474,205638.68,0.021136173913043475
2023-11-01,Email,360000.0,3300.0,109.09,6800.0,1150.0,4600.0,1160.0,2140.0,27000.0,22000.0,6800.0,340000.0,34000.0,34000.0,19500.0,0.22374,7607.16,4362.93,352393.0,52.94117647058823,5.913043478260869,0.12222222222222222,233452.6,126544.40000000001,2023-11,313.04347826086956,332892.84,0.021131
2023-11-01,Organic Social,160000.0,1500.0,106.67,3400.0,480.0,1920.0,485.0,1015.0,14000.0,12000.0,3400.0,170000.0,8500.0,34000.0,19500.0,0.09944,3380.96,1939.08,156619.0,47.05882352941177,7.083333333333333,0.10714285714285714,108270.05,51734.950000000004,2023-11,333.3333333333333,137119.04,0.021131
2023-11-01,Paid Search,570000.0,4200.0,135.71,114000.0,2400.0,960.0,2420.0,1780.0,40000.0,36000.0,114000.0,2280000.0,45600.0,34000.0,19500.0,0.35426,12044.84,6908.07,557955.0,5.0,47.5,0.105,241563.80000000002,328418.2,2023-11,237.5,538455.16,0.021131298245614036
2023-11-01,Paid Social,300000.0,2100.0,142.86,76000.0,1320.0,520.0,1340.0,760.0,33000.0,29000.0,76000.0,2000000.0,40000.0,34000.0,19500.0,0.18648,6340.32,3636.36,293660.0,3.9473684210526314,57.57575757575758,0.06363636363636363,108573.6,191432.40000000002,2023-11,227.27272727272728,274159.68,0.021134399999999998
2023-12-01,Affiliate,85000.0,720.0,118.06,17000.0,384.0,128.0,400.0,320.0,3800.0,3500.0,17000.0,850000.0,4250.0,35000.0,20000.0,0.04945,1730.75,989.0,83269.0,5.0,44.270833333333336,0.18947368421052632,37779.2,47224.0,2023-12,221.35416666666666,63269.25,0.020361764705882354
2023-12-01,Direct,240000.0,1950.0,123.08,0.0,970.0,1455.0,980.0,970.0,18500.0,16500.0,0.0,0.0,0.0,35000.0,20000.0,0.13962,4886.7,2792.4,235113.0,,0.0,0.10540540540540541,119387.59999999999,120618.4,2023-12,247.42268041237114,215113.3,0.02036125
2023-12-01,Email,380000.0,3400.0,111.76,7000.0,1170.0,4680.0,1180.0,2220.0,27500.0,22500.0,7000.0,350000.0,35000.0,35000.0,20000.0,0.22106,7737.1,4421.2,372263.0,54.285714285714285,5.982905982905983,0.12363636363636364,248107.2,131876.80000000002,2023-12,324.78632478632477,352262.9,0.02036078947368421
2023-12-01,Organic Social,165000.0,1550.0,106.45,3500.0,490.0,1960.0,495.0,1055.0,14500.0,12500.0,3500.0,175000.0,8750.0,35000.0,20000.0,0.09598,3359.3,1919.6,161641.0,47.142857142857146,7.142857142857143,0.10689655172413794,112304.75,52692.75,2023-12,336.734693877551,141640.7,0.02035939393939394
2023-12-01,Paid Search,590000.0,4300.0,137.21,118000.0,2450.0,980.0,2470.0,1830.0,41000.0,37000.0,118000.0,2360000.0,47200.0,35000.0,20000.0,0.34322,12012.7,6864.4,577987.0,5.0,48.16326530612245,0.1048780487804878,251094.30000000002,338908.7,2023-12,240.81632653061226,557987.3,0.020360508474576273
2023-12-01,Paid Social,310000.0,2150.0,144.19,78000.0,1350.0,530.0,1370.0,780.0,34000.0,30000.0,78000.0,2050000.0,41000.0,35000.0,20000.0,0.18034,6311.9,3606.8,303688.0,3.9743589743589745,57.77777777777778,0.06323529411764706,112468.2,197540.3,2023-12,229.62962962962962,283688.1,0.020360967741935482
2022-01-01,Affiliate,58000.0,480.0,120.83,11600.0,276.0,92.0,280.0,200.0,2600.0,2300.0,11600.0,580000.0,2900.0,23000.0,14000.0,0.04895,1125.85,685.3,56874.0,5.0,42.028985507246375,0.18461538461538463,24166.0,33832.4,2022-01,210.14492753623188,42874.15,0.019411206896551722
2022-01-01,Direct,175000.0,1350.0,129.63,0.0,720.0,1080.0,730.0,620.0,12500.0,10500.0,0.0,0.0,0.0,23000.0,14000.0,0.14768,3396.64,2067.52,171603.0,,0.0,0.108,80370.59999999999,94629.9,2022-01,243.05555555555554,157603.36,0.019409371428571427
2022-01-01,Email,250000.0,2200.0,113.64,4600.0,920.0,3680.0,930.0,1270.0,21000.0,16000.0,4600.0,230000.0,23000.0,23000.0,14000.0,0.21105,4854.15,2954.7,245146.0,54.34782608695652,5.0,0.10476190476190476,144322.8,105685.2,2022-01,271.7391304347826,231145.85,0.0194166
2022-01-01,Organic Social,105000.0,950.0,110.53,2300.0,370.0,1480.0,375.0,575.0,8500.0,6500.0,2300.0,115000.0,5750.0,23000.0,14000.0,0.08861,2038.03,1240.54,102962.0,45.65217391304348,6.216216216216216,0.11176470588235295,63554.75,41448.75,2022-01,283.7837837837838,88961.97,0.019409809523809524
2022-01-01,Paid Search,400000.0,3000.0,133.33,80000.0,1800.0,720.0,1820.0,1180.0,28000.0,24000.0,80000.0,1600000.0,32000.0,23000.0,14000.0,0.33754,7763.42,4725.56,392237.0,5.0,44.44444444444444,0.10714285714285714,157329.40000000002,242660.60000000003,2022-01,222.22222222222223,378236.58,0.01940855
2022-01-01,Paid Social,195000.0,1500.0,130.0,52000.0,989.0,396.0,1000.0,500.0,22000.0,18000.0,52000.0,1450000.0,29000.0,23000.0,14000.0,0.16458,3785.34,2304.12,191215.0,3.75,52.578361981799794,0.06818181818181818,65000.0,130000.0,2022-01,197.16885743174925,177214.66,0.019412000000000002
2022-02-01,Affiliate,59000.0,490.0,120.41,11800.0,282.0,94.0,290.0,200.0,2650.0,2350.0,11800.0,590000.0,2950.0,23500.0,14250.0,0.04892,1149.62,697.11,57850.0,5.0,41.843971631205676,0.18490566037735848,24082.0,34918.9,2022-02,209.21985815602838,43600.38,0.019485084745762712
2022-02-01,Direct,178000.0,1380.0,128.99,0.0,735.0,1102.0,745.0,635.0,12800.0,10800.0,0.0,0.0,0.0,23500.0,14250.0,0.1476,3468.6,2103.3,174531.0,,0.0,0.1078125,81908.65000000001,96097.55,2022-02,242.1768707482993,160281.4,0.019486516853932583
2022-02-01,Email,255000.0,2250.0,113.33,4700.0,935.0,3740.0,945.0,1305.0,21500.0,16500.0,4700.0,235000.0,23500.0,23500.0,14250.0,0.21144,4968.84,3013.02,250031.0,54.255319148936174,5.026737967914438,0.10465116279069768,147895.65,107096.84999999999,2022-02,272.72727272727275,235781.16,0.01948564705882353
2022-02-01,Organic Social,107000.0,970.0,110.31,2350.0,378.0,1512.0,385.0,585.0,8700.0,6700.0,2350.0,117000.0,5850.0,23500.0,14250.0,0.08872,2085.02,1264.26,104915.0,45.53191489361702,6.216931216931217,0.11149425287356322,64531.35,42469.35,2022-02,283.0687830687831,90664.98,0.019486168224299064
2022-02-01,Paid Search,408000.0,3060.0,133.33,81600.0,1836.0,734.0,1850.0,1210.0,28600.0,24600.0,81600.0,1632000.0,32640.0,23500.0,14250.0,0.33832,7940.52,4820.82,400059.0,5.0,44.44444444444444,0.106993006993007,161329.30000000002,246660.50000000003,2022-02,222.22222222222223,385809.48,0.019462058823529412
2022-02-01,Paid Social,198000.0,1530.0,129.41,53000.0,1000.0,400.0,1010.0,520.0,22500.0,18500.0,53000.0,1480000.0,29600.0,23500.0,14250.0,0.16419,3858.47,2339.21,194142.0,3.7358490566037736,53.0,0.068,67293.2,130704.09999999999,2022-02,198.0,179891.53,0.019487222222222222
2022-03-01,Affiliate,60000.0,500.0,120.0,12000.0,288.0,96.0,295.0,205.0,2700.0,2400.0,12000.0,600000.0,3000.0,24000.0,14500.0,0.04898,1175.52,709.79,58824.0,5.0,41.666666666666664,0.18518518518518517,24600.0,35400.0,2022-03,208.33333333333334,44324.48,0.019592
2022-03-01,Direct,181000.0,1410.0,128.37,0.0,750.0,1125.0,760.0,650.0,13100.0,11100.0,0.0,0.0,0.0,24000.0,14500.0,0.14771,3545.04,2141.8,177455.0,,0.0,0.10763358778625955,83440.5,97561.2,2022-03,241.33333333333334,162954.96,0.01958585635359116
2022-03-01,Email,260000.0,2300.0,113.04,4800.0,950.0,3800.0,960.0,1340.0,22000.0,17000.0,4800.0,240000.0,24000.0,24000.0,14500.0,0.21224,5093.76,3077.48,254906.0,54.166666666666664,5.052631578947368,0.10454545454545454,151473.6,108518.40000000001,2022-03,273.6842105263158,240406.24,0.019591384615384615
2022-03-01,Organic Social,109000.0,990.0,110.1,2400.0,387.0,1548.0,395.0,595.0,8900.0,6900.0,2400.0,119000.0,5950.0,24000.0,14500.0,0.08897,2135.28,1289.07,106865.0,45.416666666666664,6.2015503875969,0.11123595505617978,65509.5,43489.5,2022-03,281.65374677002586,92364.72,0.019589724770642202
2022-03-01,Paid Search,416000.0,3120.0,133.33,83200.0,1872.0,749.0,1890.0,1230.0,29200.0,25200.0,83200.0,1664000.0,33280.0,24000.0,14500.0,0.33956,8149.44,4923.62,407851.0,5.0,44.44444444444444,0.10684931506849316,163995.90000000002,251993.7,2022-03,222.22222222222223,393350.56,0.01959
2022-03-01,Paid Social,201000.0,1560.0,128.85,54000.0,1014.0,406.0,1025.0,535.0,23000.0,19000.0,54000.0,1510000.0,30200.0,24000.0,14500.0,0.16409,3938.16,2379.3,197062.0,3.7222222222222223,53.25443786982248,0.06782608695652174,68934.75,132071.25,2022-03,198.22485207100593,182561.84,0.01959283582089552
2022-04-01,Affiliate,61000.0,510.0,119.61,12200.0,294.0,98.0,300.0,210.0,2750.0,2450.0,12200.0,610000.0,3050.0,24500.0,14750.0,0.04904,1201.48,723.34,59799.0,5.0,41.49659863945578,0.18545454545454546,25118.1,35883.0,2022-04,207.48299319727892,45048.52,0.01969639344262295
2022-04-01,Direct,184000.0,1440.0,127.78,0.0,765.0,1147.0,775.0,665.0,13400.0,11400.0,0.0,0.0,0.0,24500.0,14750.0,0.14791,3623.8,2181.67,180376.0,,0.0,0.10746268656716418,84973.7,99029.5,2022-04,240.52287581699346,165626.2,0.019694565217391307
2022-04-01,Email,265000.0,2350.0,112.77,4900.0,965.0,3860.0,975.0,1375.0,22500.0,17500.0,4900.0,245000.0,24500.0,24500.0,14750.0,0.21302,5218.99,3142.05,259781.0,54.08163265306123,5.077720207253886,0.10444444444444445,155058.75,109950.75,2022-04,274.61139896373055,245031.01,0.019694301886792453
2022-04-01,Organic Social,111000.0,1010.0,109.9,2450.0,396.0,1584.0,405.0,605.0,9100.0,7100.0,2450.0,121000.0,6050.0,24500.0,14750.0,0.08923,2186.14,1316.14,108814.0,45.30612244897959,6.186868686868687,0.11098901098901098,66489.5,44509.5,2022-04,280.3030303030303,94063.86,0.019694954954954953
2022-04-01,Paid Search,424000.0,3180.0,133.33,84800.0,1908.0,763.0,1925.0,1255.0,29800.0,25800.0,84800.0,1696000.0,33920.0,24500.0,14750.0,0.34084,8350.58,5027.39,415649.0,5.0,44.44444444444444,0.10671140939597315,167329.15000000002,256660.25000000003,2022-04,222.22222222222223,400899.42,0.019694764150943397
2022-04-01,Paid Social,204000.0,1590.0,128.3,55000.0,1029.0,411.0,1040.0,550.0,23500.0,19500.0,55000.0,1540000.0,30800.0,24500.0,14750.0,0.16396,4017.02,2418.42,199983.0,3.709090909090909,53.44995140913508,0.06765957446808511,70565.0,133432.0,2022-04,198.25072886297377,185232.98,0.019691274509803923
2022-05-01,Affiliate,62000.0,520.0,119.23,12400.0,300.0,100.0,305.0,215.0,2800.0,2500.0,12400.0,620000.0,3100.0,25000.0,15000.0,0.04905,1226.25,735.75,60774.0,5.0,41.333333333333336,0.18571428571428572,25634.45,36365.15,2022-05,206.66666666666666,45773.75,0.019778225806451614
2022-05-01,Direct,187000.0,1470.0,127.21,0.0,780.0,1170.0,790.0,680.0,13700.0,11700.0,0.0,0.0,0.0,25000.0,15000.0,0.14798,3699.5,2219.7,183301.0,,0.0,0.1072992700729927,86502.8,100495.9,2022-05,239.74358974358975,168300.5,0.01978342245989305
2022-05-01,Email,270000.0,2400.0,112.5,5000.0,980.0,3920.0,990.0,1410.0,23000.0,18000.0,5000.0,250000.0,25000.0,25000.0,15000.0,0.21364,5341.0,3204.6,264659.0,54.0,5.1020408163265305,0.10434782608695652,158625.0,111375.0,2022-05,275.51020408163265,249659.0,0.01978148148148148
2022-05-01,Organic Social,113000.0,1030.0,109.71,2500.0,405.0,1620.0,415.0,615.0,9300.0,7300.0,2500.0,123000.0,6150.0,25000.0,15000.0,0.0894,2235.0,1341.0,110765.0,45.2,6.172839506172839,0.110752688172043,67471.65,45529.649999999994,2022-05,279.01234567901236,95765.0,0.0197787610619469
2022-05-01,Paid Search,432000.0,3240.0,133.33,86400.0,1944.0,778.0,1960.0,1280.0,30400.0,26400.0,86400.0,1728000.0,34560.0,25000.0,15000.0,0.34173,8543.25,5125.95,423457.0,5.0,44.44444444444444,0.10657894736842105,170662.40000000002,261326.80000000002,2022-05,222.22222222222223,408456.75,0.019776041666666667
2022-05-01,Paid Social,207000.0,1620.0,127.78,56000.0,1044.0,417.0,1055.0,565.0,24000.0,20000.0,56000.0,1570000.0,31400.0,25000.0,15000.0,0.16371,4092.75,2455.65,202907.0,3.6964285714285716,53.63984674329502,0.0675,72195.7,134807.9,2022-05,198.27586206896552,187907.25,0.01977173913043478
2022-06-01,Affiliate,63000.0,530.0,118.87,12600.0,306.0,102.0,310.0,220.0,2850.0,2550.0,12600.0,630000.0,3150.0,25500.0,15250.0,0.04899,1249.25,747.1,61751.0,5.0,41.1764705882353,0.18596491228070175,26151.4,36849.700000000004,2022-06,205.88235294117646,46500.75,0.01982936507936508
2022-06-01,Direct,190000.0,1500.0,126.67,0.0,795.0,1192.0,805.0,695.0,14000.0,12000.0,0.0,0.0,0.0,25500.0,15250.0,0.14775,3767.63,2253.19,186232.0,,0.0,0.10714285714285714,88035.65,101969.35,2022-06,238.9937106918239,170982.37,0.01982963157894737
2022-06-01,Email,275000.0,2450.0,112.24,5100.0,995.0,3980.0,1005.0,1445.0,23500.0,18500.0,5100.0,255000.0,25500.0,25500.0,15250.0,0.21384,5452.92,3260.77,269547.0,53.92156862745098,5.125628140703518,0.10425531914893617,162186.8,112801.2,2022-06,276.3819095477387,254297.08000000002,0.0198288
2022-06-01,Organic Social,115000.0,1050.0,109.52,2550.0,414.0,1656.0,425.0,625.0,9500.0,7500.0,2550.0,125000.0,6250.0,25500.0,15250.0,0.08943,2280.46,1363.82,112719.0,45.09803921568628,6.159420289855072,0.11052631578947368,68450.0,46546.0,2022-06,277.77777777777777,97469.54,0.01983008695652174
2022-06-01,Paid Search,440000.0,3300.0,133.33,88000.0,1980.0,792.0,2000.0,1300.0,31000.0,27000.0,88000.0,1760000.0,35200.0,25500.0,15250.0,0.34215,8724.83,5217.58,431275.0,5.0,44.44444444444444,0.1064516129032258,173329.00000000003,266660.0,2022-06,222.22222222222223,416025.17,0.01982915909090909
2022-06-01,Paid Social,210000.0,1650.0,127.27,57000.0,1059.0,423.0,1070.0,580.0,24500.0,20500.0,57000.0,1600000.0,32000.0,25500.0,15250.0,0.16328,4163.64,2490.54,205836.0,3.6842105263157894,53.82436260623229,0.0673469387755102,73816.59999999999,136178.9,2022-06,198.30028328611897,190586.36,0.019826857142857146
2022-07-01,Affiliate,64000.0,540.0,118.52,12800.0,312.0,104.0,315.0,225.0,2900.0,2600.0,12800.0,640000.0,3200.0,26000.0,15500.0,0.04893,1272.18,758.42,62728.0,5.0,41.02564102564103,0.18620689655172415,26667.0,37333.799999999996,2022-07,205.12820512820514,47227.82,0.0198778125
2022-07-01,Direct,193000.0,1530.0,126.14,0.0,810.0,1215.0,820.0,710.0,14300.0,12300.0,0.0,0.0,0.0,26000.0,15500.0,0.14759,3837.34,2287.65,189163.0,,0.0,0.106993006993007,89559.4,103434.8,2022-07,238.2716049382716,173662.66,0.019882590673575132
2022-07-01,Email,280000.0,2500.0,112.0,5200.0,1010.0,4040.0,1020.0,1480.0,24000.0,19000.0,5200.0,260000.0,26000.0,26000.0,15500.0,0.21415,5567.9,3319.33,274432.0,53.84615384615385,5.148514851485149,0.10416666666666667,165760.0,114240.0,2022-07,277.2277227722772,258932.09999999998,0.019885357142857142
2022-07-01,Organic Social,117000.0,1070.0,109.35,2600.0,423.0,1692.0,435.0,635.0,9700.0,7700.0,2600.0,127000.0,6350.0,26000.0,15500.0,0.08945,2325.7,1386.48,114674.0,45.0,6.1465721040189125,0.11030927835051546,69437.25,47567.25,2022-07,276.59574468085106,99174.3,0.019877777777777775
2022-07-01,Paid Search,448000.0,3360.0,133.33,89600.0,2016.0,806.0,2035.0,1325.0,31600.0,27600.0,89600.0,1792000.0,35840.0,26000.0,15500.0,0.3427,8900.2,5311.85,439090.0,5.0,44.44444444444444,0.10632911392405063,176662.25000000003,271326.55000000005,2022-07,222.22222222222223,423599.8,0.01986651785714286
2022-07-01,Paid Social,213000.0,1680.0,126.79,58000.0,1074.0,429.0,1085.0,595.0,25000.0,21000.0,58000.0,1630000.0,32600.0,26000.0,15500.0,0.16288,4234.88,2524.64,208765.0,3.6724137931034484,54.00372439478585,0.0672,75440.05,137567.15,2022-07,198.3240223463687,193265.12,0.01988206572769953
2022-08-01,Affiliate,65000.0,550.0,118.18,13000.0,318.0,106.0,320.0,230.0,2950.0,2650.0,13000.0,650000.0,3250.0,26500.0,15750.0,0.04877,1292.42,768.17,63708.0,5.0,40.880503144654085,0.1864406779661017,27181.4,37817.600000000006,2022-08,204.40251572327045,47957.58,0.019883384615384615
2022-08-01,Direct,196000.0,1560.0,125.64,0.0,825.0,1237.0,835.0,725.0,14600.0,12600.0,0.0,0.0,0.0,26500.0,15750.0,0.14704,3901.56,2315.89,192098.0,,0.0,0.10684931506849316,91089.0,104909.4,2022-08,237.57575757575756,176348.44,0.01990591836734694
2022-08-01,Email,285000.0,2550.0,111.76,5300.0,1025.0,4100.0,1035.0,1515.0,24500.0,19500.0,5300.0,265000.0,26500.0,26500.0,15750.0,0.2138,5665.7,3367.35,279334.0,53.77358490566038,5.170731707317073,0.10408163265306122,169316.4,115671.6,2022-08,278.0487804878049,263584.3,0.019879649122807017
2022-08-01,Organic Social,119000.0,1090.0,109.17,2650.0,432.0,1728.0,445.0,645.0,9900.0,7900.0,2650.0,129000.0,6450.0,26500.0,15750.0,0.08927,2365.66,1406.01,116634.0,44.905660377358494,6.1342592592592595,0.1101010101010101,70414.65,48580.65,2022-08,275.462962962963,100884.34,0.019879495798319328
2022-08-01,Paid Search,456000.0,3420.0,133.33,91200.0,2052.0,821.0,2070.0,1350.0,32200.0,28200.0,91200.0,1824000.0,36480.0,26500.0,15750.0,0.34212,9066.18,5389.38,446934.0,5.0,44.44444444444444,0.1062111801242236,179995.50000000003,275993.10000000003,2022-08,222.22222222222223,431183.82,0.019881973684210526
