order_id,user_id,order_datetime,gross_revenue
order_8502,user_10603,2023-03-27 13:24:20,221.85
order_8503,user_28086,2023-10-16 13:16:48,200.71
order_8504,user_6139,2023-08-07 14:14:59,200.21
order_8505,user_5728,2023-11-06 21:04:02,160.88
order_8506,user_6286,2023-02-18 09:37:28,151.3
order_8507,user_19720,2023-10-18 23:00:20,296.16
order_8508,user_35459,2023-10-08 09:02:51,171.18
order_8509,user_19832,2023-11-13 12:43:28,278.04
order_8510,user_18838,2023-07-19 11:31:19,258.28
order_8511,user_8889,2023-04-07 02:28:30,111.09
order_8512,user_14686,2023-07-12 11:49:02,62.23
order_8513,user_35629,2023-12-10 14:27:58,70.08
order_8514,user_1946,2023-03-23 14:36:23,101.32
order_8515,user_24990,2023-12-19 18:29:22,251.74
order_8516,user_19052,2023-12-14 23:14:39,196.65
order_8517,user_7462,2023-12-22 11:44:34,186.18
order_8518,user_9346,2023-11-26 04:14:34,297.53
order_8519,user_15377,2023-08-05 14:35:44,176.65
order_8520,user_18822,2023-06-03 03:23:58,276.18
order_8521,user_39459,2023-09-18 09:01:18,214.31
order_8522,user_23112,2023-06-22 15:26:24,101.1
order_8523,user_37291,2023-03-25 23:50:26,241.3
order_8524,user_14030,2023-09-07 06:02:22,91.49
order_8525,user_15723,2023-08-11 00:28:21,135.43
order_8526,user_38818,2023-10-01 12:35:27,255.18
order_8527,user_2926,2023-11-06 00:00:15,165.36
order_8528,user_4815,2023-02-14 05:22:49,97.45
order_8529,user_20515,2023-08-06 15:05:01,83.55
order_8530,user_22615,2023-02-16 14:20:13,96.83
order_8531,user_38798,2023-08-17 00:24:02,104.75
order_8532,user_47541,2023-05-22 02:53:00,150.21
order_8533,user_44657,2023-09-17 22:10:01,206.03
order_8534,user_5366,2023-11-07 12:21:14,279.71
order_8535,user_5680,2023-07-29 08:43:50,118.51
order_8536,user_42431,2023-03-13 00:41:11,101.27
order_8537,user_36930,2023-04-10 20:18:06,231.63
order_8538,user_38466,2023-06-04 06:01:16,196.46
order_8539,user_19285,2023-11-28 23:19:34,95.45
order_8540,user_3065,2023-07-10 03:46:37,116.25
order_8541,user_33129,2023-09-25 01:06:23,106.99
order_8542,user_10499,2023-03-06 23:29:27,88.53
order_8543,user_523,2023-11-27 03:08:20,114.95
order_8544,user_40820,2023-08-04 06:53:01,147.43
order_8545,user_46132,2023-01-24 09:41:20,82.35
order_8546,user_44154,2023-09-11 02:45:48,151.35
order_8547,user_7172,2023-01-18 16:04:00,295.5
order_8548,user_40261,2023-09-07 07:05:59,178.8
order_8549,user_8886,2023-05-24 13:05:35,202.75
order_8550,user_6125,2023-06-26 09:43:19,298.35
order_8551,user_7927,2023-10-04 10:21:20,94.5
order_8552,user_3090,2023-11-03 11:35:15,75.3
order_8553,user_18936,2023-06-06 22:36:00,96.95
order_8554,user_33671,2023-11-24 23:11:19,81.97
order_8555,user_4447,2023-12-01 17:26:44,118.1
order_8556,user_19849,2023-10-20 19:20:50,220.51
order_8557,user_27767,2023-07-19 05:27:21,56.95
order_8558,user_30181,2023-06-28 19:38:30,82.65
order_8559,user_42115,2023-07-13 11:56:27,169.15
order_8560,user_15383,2023-08-30 11:27:23,182.0
order_8561,user_33979,2023-10-05 12:25:49,281.75
order_8562,user_15956,2023-01-11 01:13:23,122.65
order_8563,user_14279,2023-07-05 13:55:25,186.77
order_8564,user_2186,2023-10-13 14:27:07,219.83
order_8565,user_24188,2023-02-10 03:18:35,194.35
order_8566,user_30234,2023-09-14 20:15:59,142.16
order_8567,user_10975,2023-12-31 04:26:40,69.67
order_8568,user_48524,2023-04-03 00:53:04,224.26
order_8569,user_40728,2023-10-24 04:43:54,216.59
order_8570,user_19129,2023-06-24 13:13:16,79.47
order_8571,user_16581,2023-09-11 02:10:07,136.97
order_8572,user_22765,2023-06-23 09:49:49,229.55
order_8573,user_22310,2023-11-30 14:27:23,261.46
order_8574,user_42400,2023-07-25 19:49:07,123.07
order_8575,user_7569,2023-10-28 15:38:56,111.86
order_8576,user_27715,2023-09-28 18:18:30,241.11
order_8577,user_43937,2023-02-02 19:14:00,297.68
order_8578,user_7717,2023-09-15 15:17:07,64.68
order_8579,user_16919,2023-06-03 17:03:34,200.85
order_8580,user_28188,2023-02-08 11:05:29,53.08
order_8581,user_48662,2023-06-03 16:56:22,174.92
order_8582,user_46316,2023-05-15 18:48:22,84.25
order_8583,user_24222,2023-06-21 16:43:51,64.15
order_8584,user_6319,2023-05-26 02:16:50,95.8
order_8585,user_30842,2023-01-19 14:12:05,128.99
order_8586,user_35704,2023-02-14 11:23:36,53.0
order_8587,user_7023,2023-06-08 10:23:55,258.39
order_8588,user_20673,2023-12-11 13:37:38,251.0
order_8589,user_43927,2023-06-26 04:57:55,216.7
order_8590,user_31283,2023-01-13 11:11:31,168.05
order_8591,user_38205,2023-10-14 07:23:29,65.22
order_8592,user_20501,2023-04-26 00:32:47,58.32
order_8593,user_4938,2023-03-24 21:33:06,110.45
order_8594,user_47181,2023-01-19 02:55:20,226.2
order_8595,user_39377,2023-12-01 12:11:29,122.84
order_8596,user_7914,2023-02-07 03:02:50,202.57
order_8597,user_21915,2023-10-26 19:12:44,263.21
order_8598,user_29885,2023-03-29 07:15:27,50.37
order_8599,user_49041,2023-05-20 03:12:57,280.39
order_8600,user_33384,2023-02-13 04:17:54,116.47
order_8601,user_13152,2023-10-01 20:23:42,238.53
order_8602,user_39171,2023-03-22 02:41:58,247.98
order_8603,user_13675,2023-09-28 01:14:01,182.22
order_8604,user_17201,2023-12-27 18:33:19,66.95
order_8605,user_36469,2023-02-28 01:47:20,175.2
order_8606,user_25101,2023-01-23 08:23:28,280.39
order_8607,user_29318,2023-07-31 13:06:23,175.54
order_8608,user_29625,2023-04-19 08:24:14,196.26
order_8609,user_15402,2023-02-13 20:34:32,170.34
order_8610,user_26746,2023-06-20 00:21:08,286.69
order_8611,user_25216,2023-02-06 19:34:29,299.01
order_8612,user_34808,2023-08-19 23:37:33,219.97
order_8613,user_10085,2023-12-27 04:14:01,299.96
order_8614,user_34779,2023-04-25 01:03:13,109.96
order_8615,user_25105,2023-12-30 23:31:19,218.13
order_8616,user_14361,2023-11-14 15:59:01,168.24
order_8617,user_2739,2023-01-16 13:22:58,286.41
order_8618,user_33921,2023-03-02 12:31:53,55.38
order_8619,user_12267,2023-09-16 15:08:24,55.43
order_8620,user_13857,2023-08-14 16:25:21,274.49
order_8621,user_1417,2023-05-14 11:00:56,53.22
order_8622,user_12642,2023-01-20 02:43:20,234.4
order_8623,user_1377,2023-04-10 07:13:36,289.78
order_8624,user_18469,2023-06-02 23:25:06,228.91
order_8625,user_20720,2023-03-18 21:07:35,284.79
order_8626,user_48977,2023-03-08 02:15:28,169.2
order_8627,user_36939,2023-06-23 21:17:53,147.93
order_8628,user_18762,2023-10-17 01:13:07,283.29
order_8629,user_18426,2023-03-27 15:28:12,57.18
order_8630,user_35552,2023-09-05 23:30:02,54.45
order_8631,user_17434,2023-09-29 19:52:00,221.97
order_8632,user_7029,2023-05-16 17:53:34,84.93
order_8633,user_43904,2023-12-25 16:53:54,242.83
order_8634,user_36664,2023-08-31 01:53:06,289.87
order_8635,user_15883,2023-04-24 11:36:29,124.04
order_8636,user_18025,2023-04-19 02:48:08,182.73
order_8637,user_8506,2023-04-01 17:07:46,146.37
order_8638,user_3333,2023-04-08 16:04:28,124.69
order_8639,user_25334,2023-05-16 06:34:27,285.17
order_8640,user_27143,2023-12-27 06:13:26,147.67
order_8641,user_35214,2023-12-03 18:59:22,88.0
order_8642,user_12713,2023-08-28 19:20:36,100.94
order_8643,user_34718,2023-12-02 16:34:18,73.89
order_8644,user_16024,2023-08-12 21:16:07,247.62
order_8645,user_32236,2023-09-24 08:02:58,97.73
order_8646,user_20955,2023-02-11 01:56:16,277.81
order_8647,user_30330,2023-03-08 13:50:14,72.83
order_8648,user_6210,2023-07-05 12:23:06,283.75
order_8649,user_21661,2023-08-18 21:08:26,282.72
order_8650,user_2737,2023-10-27 21:50:59,243.47
order_8651,user_48572,2023-11-18 08:15:38,251.26
order_8652,user_32952,2023-07-25 08:53:16,259.21
order_8653,user_37222,2023-07-24 12:52:20,136.29
order_8654,user_2749,2023-02-21 05:19:03,60.27
order_8655,user_10449,2023-12-17 15:21:45,87.39
order_8656,user_11373,2023-03-22 09:36:48,140.86
order_8657,user_6000,2023-07-24 23:31:11,150.85
order_8658,user_16298,2023-06-28 22:40:27,112.26
order_8659,user_32809,2023-03-25 17:33:21,99.96
order_8660,user_34643,2023-08-22 22:37:05,134.04
order_8661,user_7747,2023-09-06 08:43:44,224.3
order_8662,user_349,2023-06-20 19:06:57,150.36
order_8663,user_8702,2023-10-16 12:50:16,284.32
order_8664,user_19559,2023-03-27 03:13:01,160.82
order_8665,user_15378,2023-06-07 09:43:55,253.34
order_8666,user_2110,2023-06-04 05:45:37,239.73
order_8667,user_38367,2023-05-17 21:44:23,220.91
order_8668,user_2716,2023-08-22 03:32:30,70.1
order_8669,user_37599,2023-11-29 16:23:05,236.36
order_8670,user_3441,2023-03-18 03:34:48,199.58
order_8671,user_10609,2023-03-06 21:16:10,173.54
order_8672,user_13343,2023-10-21 01:01:56,104.37
order_8673,user_5736,2023-01-22 14:13:35,57.23
order_8674,user_23170,2023-10-15 08:24:15,286.24
order_8675,user_25608,2023-11-16 12:39:25,91.26
order_8676,user_21711,2023-05-22 05:51:46,134.99
order_8677,user_9962,2023-05-17 18:01:27,236.57
order_8678,user_22134,2023-12-15 03:45:25,232.54
order_8679,user_20697,2023-10-13 13:48:24,82.35
order_8680,user_1364,2023-05-22 05:30:42,234.3
order_8681,user_35966,2023-10-21 17:09:55,272.82
order_8682,user_29898,2023-08-31 11:17:21,141.68
order_8683,user_48163,2023-05-16 20:35:44,121.75
order_8684,user_27210,2023-10-10 08:37:54,265.82
order_8685,user_21774,2023-10-09 20:40:17,156.81
order_8686,user_35962,2023-09-04 13:16:48,228.73
order_8687,user_2796,2023-09-23 13:12:37,85.78
order_8688,user_19329,2023-04-15 21:00:00,257.3
order_8689,user_24103,2023-12-19 18:36:23,190.96
order_8690,user_23448,2023-06-06 00:27:22,158.97
order_8691,user_23392,2023-04-16 04:59:54,185.44
order_8692,user_14142,2023-04-09 22:23:55,52.11
order_8693,user_25875,2023-11-16 20:45:57,223.63
order_8694,user_41880,2023-08-04 04:17:26,265.0
order_8695,user_16858,2023-04-12 01:00:39,248.61
order_8696,user_48954,2023-10-06 03:08:15,262.9
order_8697,user_23233,2023-12-25 20:10:04,297.06
order_8698,user_25869,2023-03-25 21:38:04,141.81
order_8699,user_22192,2023-08-08 13:56:40,177.71
order_8700,user_33732,2023-02-19 15:16:37,184.0
order_8701,user_7647,2023-02-13 10:03:43,280.53
order_8702,user_38761,2023-05-15 14:39:55,132.01
order_8703,user_22297,2023-11-28 05:49:09,69.53
order_8704,user_33796,2023-08-03 05:07:27,117.88
order_8705,user_9956,2023-11-23 23:24:18,126.19
order_8706,user_23882,2023-04-04 21:18:49,228.55
order_8707,user_13726,2023-04-06 12:21:38,62.71
order_8708,user_21251,2023-10-28 21:13:07,240.25
order_8709,user_32043,2023-08-14 21:40:38,292.66
order_8710,user_3472,2023-06-13 23:24:43,223.02
order_8711,user_40441,2023-01-24 19:59:43,240.73
order_8712,user_3812,2023-07-01 20:41:51,173.74
order_8713,user_29584,2023-06-09 19:14:06,291.21
order_8714,user_21480,2023-07-10 00:16:48,246.1
order_8715,user_46187,2023-11-30 23:20:08,103.51
order_8716,user_6627,2023-08-28 08:56:08,181.0
order_8717,user_16547,2023-08-22 00:43:57,83.57
order_8718,user_40538,2023-11-01 08:47:11,248.05
order_8719,user_10140,2023-02-27 16:36:56,225.84
order_8720,user_12881,2023-01-19 13:03:16,143.19
order_8721,user_41327,2023-09-13 15:17:27,96.44
order_8722,user_34314,2023-12-04 15:32:03,102.77
order_8723,user_7971,2023-06-05 11:30:15,140.14
order_8724,user_30522,2023-04-17 01:10:49,216.37
order_8725,user_9973,2023-01-16 23:17:05,62.44
order_8726,user_10134,2023-09-19 20:36:21,221.33
order_8727,user_10992,2023-07-05 04:05:21,145.64
order_8728,user_4221,2023-09-29 11:08:06,164.89
order_8729,user_19629,2023-05-16 23:06:43,171.73
order_8730,user_40165,2023-09-26 16:56:10,180.75
order_8731,user_14061,2023-05-15 23:01:40,64.27
order_8732,user_528,2023-07-10 11:55:50,108.25
order_8733,user_44855,2023-08-19 21:10:07,56.12
order_8734,user_17088,2023-10-25 04:44:49,217.54
order_8735,user_33824,2023-11-17 13:36:54,115.1
order_8736,user_42403,2023-02-10 01:55:34,230.66
order_8737,user_23850,2023-12-31 21:18:24,233.93
order_8738,user_16783,2023-02-01 18:59:51,80.75
order_8739,user_10038,2023-08-05 22:14:16,131.54
order_8740,user_37848,2023-03-28 00:41:51,191.28
order_8741,user_43407,2023-01-02 22:28:49,70.01
order_8742,user_12678,2023-10-28 23:10:08,212.93
order_8743,user_25294,2023-06-11 12:53:10,232.04
order_8744,user_27745,2023-09-02 09:51:26,121.22
order_8745,user_10458,2023-03-28 13:34:40,198.02
order_8746,user_6281,2023-12-25 08:31:34,67.94
order_8747,user_31332,2023-12-20 01:47:17,275.15
order_8748,user_37046,2023-07-12 02:28:52,239.99
order_8749,user_21207,2023-07-08 13:34:34,226.59
order_8750,user_39275,2023-06-25 15:29:14,183.8
order_8751,user_25642,2023-10-17 15:56:09,267.4
order_8752,user_7914,2023-11-11 02:52:42,83.29
order_8753,user_21245,2023-01-31 21:55:29,63.15
order_8754,user_49713,2023-03-13 15:47:26,183.37
order_8755,user_6251,2023-04-10 05:38:41,51.66
order_8756,user_36977,2023-03-22 23:45:14,180.59
order_8757,user_37490,2023-02-03 00:13:08,193.72
order_8758,user_1608,2023-01-25 11:39:16,124.65
order_8759,user_27837,2023-01-18 10:48:50,210.6
order_8760,user_49479,2023-02-16 14:32:34,97.67
order_8761,user_15306,2023-02-11 20:04:05,171.78
order_8762,user_47395,2023-05-01 20:03:12,73.18
order_8763,user_9957,2023-09-28 01:47:52,130.56
order_8764,user_37477,2023-04-24 23:14:58,74.58
order_8765,user_35679,2023-04-09 03:01:35,278.79
order_8766,user_20633,2023-05-12 23:27:23,281.11
order_8767,user_23836,2023-05-26 09:19:14,62.01
order_8768,user_22542,2023-09-03 11:30:08,205.84
order_8769,user_1186,2023-02-27 14:07:53,240.24
order_8770,user_20220,2023-12-28 05:21:29,109.08
order_8771,user_45842,2023-01-19 00:49:05,131.6
order_8772,user_814,2023-10-22 13:24:10,57.55
order_8773,user_34449,2023-09-03 19:50:29,96.54
order_8774,user_34436,2023-08-05 23:02:27,235.85
order_8775,user_38716,2023-11-04 11:45:49,198.12
order_8776,user_12149,2023-03-10 22:24:28,280.97
order_8777,user_12631,2023-04-01 05:50:51,178.61
order_8778,user_25712,2023-12-19 09:46:08,289.59
order_8779,user_31488,2023-12-20 14:48:52,83.59
order_8780,user_30088,2023-04-29 01:41:08,293.14
order_8781,user_24730,2023-09-17 12:39:43,190.51
order_8782,user_42229,2023-07-04 16:02:29,291.42
order_8783,user_3669,2023-11-08 03:11:25,173.64
order_8784,user_16011,2023-07-21 18:17:09,77.95
order_8785,user_11479,2023-07-09 21:57:55,247.25
order_8786,user_4048,2023-03-21 01:08:39,122.85
order_8787,user_29130,2023-02-23 16:15:49,104.19
order_8788,user_42152,2023-06-10 15:23:17,190.4
order_8789,user_606,2023-12-05 12:37:20,124.5
order_8790,user_11127,2023-02-10 08:20:21,63.05
order_8791,user_33167,2023-12-14 00:42:58,202.78
order_8792,user_19816,2023-05-28 16:52:51,117.1
order_8793,user_23018,2023-04-19 13:42:18,194.07
order_8794,user_46088,2023-05-02 07:03:05,147.79
order_8795,user_25998,2023-07-05 09:16:42,292.54
order_8796,user_16382,2023-07-31 15:38:59,273.11
order_8797,user_24695,2023-10-21 12:41:58,97.85
order_8798,user_43701,2023-02-01 18:47:42,160.83
order_8799,user_37693,2023-03-23 10:10:43,166.7
order_8800,user_38456,2023-12-27 00:14:10,56.11
order_8801,user_8291,2023-07-23 07:30:19,157.13
order_8802,user_7012,2023-06-17 12:17:31,281.4
order_8803,user_21304,2023-09-04 16:01:28,285.98
order_8804,user_42847,2023-10-09 23:33:36,187.73
order_8805,user_33403,2023-11-18 05:33:32,257.13
order_8806,user_40095,2023-05-25 15:41:37,230.17
order_8807,user_49834,2023-10-18 04:50:28,68.78
order_8808,user_44293,2023-09-12 20:37:31,140.25
order_8809,user_6451,2023-05-20 10:43:31,161.27
order_8810,user_49279,2023-12-08 20:29:57,262.02
order_8811,user_31210,2023-03-17 22:54:32,222.13
order_8812,user_42475,2023-02-27 19:12:30,248.55
order_8813,user_17915,2023-12-26 00:10:50,268.62
order_8814,user_33710,2023-05-18 02:26:07,81.03
order_8815,user_2555,2023-12-24 04:33:21,237.98
order_8816,user_10288,2023-06-11 19:01:16,203.6
order_8817,user_34776,2023-04-16 04:57:54,236.68
order_8818,user_41384,2023-03-08 13:29:12,57.11
order_8819,user_36564,2023-12-25 14:26:02,172.07
order_8820,user_29313,2023-04-26 11:15:52,81.93
order_8821,user_4724,2023-12-31 07:17:40,130.83
order_8822,user_43157,2023-02-25 08:02:53,277.33
order_8823,user_6330,2023-04-03 08:14:29,299.84
order_8824,user_40623,2023-06-28 05:37:55,227.58
order_8825,user_9344,2023-05-30 06:54:06,163.5
order_8826,user_15926,2023-02-25 11:00:44,268.05
order_8827,user_22749,2023-12-22 14:52:46,111.34
order_8828,user_5785,2023-07-04 16:09:01,99.59
order_8829,user_26068,2023-11-10 17:41:19,231.24
order_8830,user_4788,2023-10-15 10:08:11,55.02
order_8831,user_24782,2023-08-22 16:35:15,207.35
order_8832,user_43555,2023-12-12 17:35:27,81.08
order_8833,user_9424,2023-08-14 11:45:41,115.23
order_8834,user_23340,2023-04-29 20:50:52,193.22
order_8835,user_22018,2023-11-30 21:18:11,98.59
order_8836,user_21275,2023-01-20 22:23:03,218.97
order_8837,user_39675,2023-03-10 09:02:16,172.19
order_8838,user_38375,2023-01-31 14:34:54,292.29
order_8839,user_6935,2023-08-29 04:46:17,167.86
order_8840,user_1194,2023-12-14 01:10:54,139.0
order_8841,user_31006,2023-09-27 04:59:24,258.44
order_8842,user_29477,2023-05-01 06:49:44,54.33
order_8843,user_38747,2023-04-24 21:59:52,138.35
order_8844,user_46748,2023-03-07 02:02:26,215.4
order_8845,user_28870,2023-07-26 15:58:04,71.34
order_8846,user_11348,2023-05-27 14:30:23,200.09
order_8847,user_38844,2023-02-14 15:44:34,266.56
order_8848,user_21782,2023-11-28 21:55:41,171.03
order_8849,user_27751,2023-02-13 11:00:48,294.59
order_8850,user_29486,2023-04-26 01:23:41,145.92
order_8851,user_7493,2023-07-19 11:27:15,193.95
order_8852,user_36405,2023-09-22 06:18:10,70.2
order_8853,user_27445,2023-12-11 06:21:39,93.09
order_8854,user_31269,2023-08-14 21:08:15,197.24
order_8855,user_4615,2023-11-28 21:37:34,251.05
order_8856,user_23856,2023-06-04 15:57:38,221.46
order_8857,user_47049,2023-01-30 09:58:37,208.35
order_8858,user_31910,2023-05-18 10:07:45,211.6
order_8859,user_22798,2023-03-18 14:41:28,216.52
order_8860,user_43756,2023-04-12 15:31:16,240.15
order_8861,user_18630,2023-07-23 15:06:51,166.92
order_8862,user_27900,2023-07-03 00:01:18,269.84
order_8863,user_36856,2023-02-08 11:22:59,156.94
order_8864,user_32182,2023-08-19 15:15:29,190.87
order_8865,user_444,2023-07-31 16:58:29,175.68
order_8866,user_5496,2023-01-21 11:26:02,187.4
order_8867,user_33720,2023-11-10 18:15:02,264.12
order_8868,user_46696,2023-08-14 18:56:50,114.37
order_8869,user_8656,2023-12-16 00:17:32,149.49
order_8870,user_36915,2023-09-15 19:38:59,148.22
order_8871,user_35193,2023-08-31 07:11:56,166.02
order_8872,user_35893,2023-11-02 08:50:09,166.03
order_8873,user_47341,2023-08-02 23:01:25,169.37
order_8874,user_8225,2023-11-22 01:50:32,222.44
order_8875,user_29996,2023-05-22 07:23:03,201.24
order_8876,user_497,2023-12-07 14:27:03,270.16
order_8877,user_5651,2023-07-12 05:44:32,223.51
order_8878,user_15645,2023-10-01 12:47:19,197.4
order_8879,user_10179,2023-03-15 04:19:33,208.25
order_8880,user_33708,2023-04-23 15:05:51,153.64
order_8881,user_2890,2023-01-30 21:46:34,201.13
order_8882,user_48585,2023-04-27 09:57:10,82.81
order_8883,user_41613,2023-01-24 10:12:15,194.35
order_8884,user_5769,2023-10-25 07:05:37,202.0
order_8885,user_22990,2023-06-12 07:07:01,153.94
order_8886,user_21469,2023-09-12 00:54:32,183.26
order_8887,user_36132,2023-04-23 21:46:18,180.07
order_8888,user_37803,2023-07-16 11:30:56,120.46
order_8889,user_18559,2023-05-09 02:45:36,271.95
order_8890,user_8461,2023-04-15 12:05:10,193.68
order_8891,user_23193,2023-11-08 18:00:25,147.87
order_8892,user_3251,2023-01-28 19:48:45,226.28
order_8893,user_23306,2023-04-22 21:17:32,214.17
order_8894,user_14532,2023-01-01 19:52:08,170.06
order_8895,user_28381,2023-12-05 15:03:10,63.93
order_8896,user_1113,2023-08-27 21:19:31,159.61
order_8897,user_48066,2023-03-12 00:19:06,281.7
order_8898,user_12703,2023-12-08 21:52:14,275.0
order_8899,user_7397,2023-04-01 14:45:14,185.92
order_8900,user_17016,2023-03-10 04:51:43,182.32
order_8901,user_11106,2023-11-07 11:21:53,265.55
order_8902,user_43049,2023-11-11 21:26:18,61.29
order_8903,user_44309,2023-03-08 18:58:32,124.26
order_8904,user_10559,2023-12-07 12:04:34,155.95
order_8905,user_9034,2023-09-06 21:45:01,257.99
order_8906,user_12775,2023-09-23 19:07:21,64.0
order_8907,user_15897,2023-07-28 14:55:18,113.31
order_8908,user_34978,2023-05-21 04:46:41,75.08
order_8909,user_21163,2023-05-30 12:01:04,160.81
order_8910,user_18371,2023-12-16 10:50:42,130.63
order_8911,user_47608,2023-05-12 05:18:33,95.97
order_8912,user_15578,2023-12-28 09:17:03,199.58
order_8913,user_34006,2023-01-25 08:39:08,204.76
order_8914,user_29461,2023-02-01 21:08:29,227.92
order_8915,user_41310,2023-08-12 09:54:11,156.46
order_8916,user_33353,2023-08-16 03:54:05,87.0
order_8917,user_4974,2023-06-05 11:12:45,159.92
order_8918,user_29156,2023-03-31 17:29:57,145.02
order_8919,user_11465,2023-10-15 21:10:28,114.15
order_8920,user_45706,2023-09-14 15:16:37,243.58
order_8921,user_49084,2023-02-04 04:24:28,107.63
order_8922,user_22360,2023-04-03 12:31:10,95.17
order_8923,user_40579,2023-04-26 13:23:48,102.34
order_8924,user_47192,2023-12-10 10:08:16,97.09
order_8925,user_49555,2023-04-07 14:25:09,170.95
order_8926,user_38605,2023-03-29 17:49:51,105.78
order_8927,user_35479,2023-11-24 23:42:21,216.92
order_8928,user_27086,2023-08-26 21:58:21,162.03
order_8929,user_17546,2023-12-21 18:49:04,106.49
order_8930,user_28972,2023-12-26 15:46:19,91.46
order_8931,user_2372,2023-12-06 07:16:21,289.63
order_8932,user_33349,2023-09-23 19:08:34,265.47
order_8933,user_34218,2023-10-15 11:42:31,206.29
order_8934,user_15282,2023-01-09 06:28:46,150.13
order_8935,user_1265,2023-05-10 00:19:45,118.34
order_8936,user_37682,2023-09-26 21:47:57,163.55
order_8937,user_13467,2023-10-09 00:06:08,296.27
order_8938,user_10729,2023-07-26 15:38:15,99.47
order_8939,user_44743,2023-11-25 00:26:40,107.74
order_8940,user_16008,2023-10-17 11:53:02,248.1
order_8941,user_29280,2023-08-21 21:39:18,199.67
order_8942,user_37183,2023-02-01 14:38:39,235.45
order_8943,user_32640,2023-06-04 10:59:22,213.81
order_8944,user_36277,2023-10-22 22:52:18,114.72
order_8945,user_1649,2023-06-28 06:03:02,119.7
order_8946,user_32879,2023-08-25 21:57:05,196.07
order_8947,user_34472,2023-03-30 15:43:18,160.85
order_8948,user_9933,2023-07-08 06:03:06,229.0
order_8949,user_8185,2023-06-06 11:03:53,262.66
order_8950,user_47204,2023-06-14 16:32:22,149.02
order_8951,user_12314,2023-03-19 03:21:09,107.86
order_8952,user_40198,2023-12-15 22:14:50,124.71
order_8953,user_9028,2023-07-20 02:21:35,75.89
order_8954,user_20568,2023-08-24 21:31:01,91.1
order_8955,user_8417,2023-09-19 16:39:29,73.21
order_8956,user_9909,2023-07-20 23:45:48,138.84
order_8957,user_39704,2023-01-24 05:46:30,138.78
order_8958,user_39172,2023-05-28 17:50:33,195.59
order_8959,user_38596,2023-10-17 04:42:13,74.59
order_8960,user_36633,2023-10-22 18:17:02,192.89
order_8961,user_29111,2023-03-13 14:42:47,164.02
order_8962,user_33139,2023-09-19 10:48:41,157.02
order_8963,user_21672,2023-11-27 06:08:34,182.77
order_8964,user_8329,2023-10-03 23:23:54,81.27
order_8965,user_4580,2023-04-21 14:55:46,226.09
order_8966,user_36839,2023-02-06 03:20:35,125.43
order_8967,user_41656,2023-09-02 08:35:57,246.32
order_8968,user_49330,2023-07-26 00:00:20,117.61
order_8969,user_972,2023-01-29 09:11:40,151.99
order_8970,user_21728,2023-05-02 13:59:45,178.0
order_8971,user_43188,2023-01-30 12:51:50,275.79
order_8972,user_22256,2023-10-06 00:59:55,287.24
order_8973,user_42034,2023-07-15 01:47:39,185.83
order_8974,user_6925,2023-05-03 10:57:57,175.39
order_8975,user_5583,2023-10-31 00:22:22,250.87
order_8976,user_42269,2023-09-11 16:35:33,266.67
order_8977,user_13388,2023-03-09 16:20:12,124.32
order_8978,user_22179,2023-12-10 17:40:02,182.4
order_8979,user_33614,2023-12-28 05:32:02,132.78
order_8980,user_24190,2023-08-19 06:43:11,145.74
order_8981,user_26378,2023-09-07 02:50:04,68.37
order_8982,user_10720,2023-02-12 19:41:59,167.44
order_8983,user_25414,2023-06-02 02:00:37,172.35
order_8984,user_38527,2023-01-08 12:36:32,234.95
order_8985,user_40063,2023-03-21 01:56:10,280.41
order_8986,user_34335,2023-07-30 05:53:58,75.3
order_8987,user_32084,2023-07-05 11:54:31,248.21
order_8988,user_35178,2023-12-28 19:39:24,84.44
order_8989,user_42133,2023-11-03 20:58:05,274.1
order_8990,user_23756,2023-01-03 16:02:52,289.34
order_8991,user_3642,2023-09-15 14:26:32,58.49
order_8992,user_22805,2023-03-30 04:49:37,294.0
order_8993,user_6856,2023-05-30 15:41:19,291.36
order_8994,user_49229,2023-12-07 07:33:34,114.63
order_8995,user_49571,2023-03-02 02:52:04,166.31
order_8996,user_40082,2023-06-26 20:03:21,259.75
order_8997,user_5630,2023-04-26 19:52:33,200.39
order_8998,user_1865,2023-08-18 17:01:58,253.26
order_8999,user_46999,2023-03-15 13:53:14,143.41
order_9000,user_49273,2023-10-06 06:19:10,141.79
order_9001,user_4211,2023-07-06 20:17:56,52.0
order_9002,user_40331,2023-05-11 06:43:49,196.36
order_9003,user_39199,2023-01-24 02:07:29,141.75
order_9004,user_23770,2023-10-17 06:49:25,112.24
order_9005,user_39070,2023-10-31 09:07:03,263.4
order_9006,user_18740,2023-03-31 14:33:57,287.62
order_9007,user_7679,2023-10-16 23:34:24,217.27
order_9008,user_5937,2023-01-21 16:23:16,159.79
order_9009,user_6843,2023-07-06 04:48:02,274.24
order_9010,user_22954,2023-11-09 00:04:57,84.72
order_9011,user_18290,2023-02-04 17:24:07,106.6
order_9012,user_49326,2023-07-18 10:07:33,130.79
order_9013,user_35098,2023-11-07 06:02:42,267.45
order_9014,user_13222,2023-03-18 20:15:12,89.62
order_9015,user_48511,2023-01-29 13:56:59,195.29
order_9016,user_44671,2023-05-31 08:33:20,60.09
order_9017,user_28436,2023-10-25 11:21:59,290.05
order_9018,user_15006,2023-09-26 06:01:14,262.48
order_9019,user_49304,2023-09-20 04:03:53,279.44
